173rzfUy7fQSVWJkqvbrANDy8mnMoiaSRr,425,9c45a31e7e779fb762e077f5d14787e712d2424f718a584e227d82abe630e7ac
1GXvx2iVmpRBAdpNyTEtLagkRmuoJXnsiP,400,6a844039357c5d5a17610cb81129bb62c2b6603a7206646cbafe42c89e8e92a1
1BS6biJ8nBnWKnVKsa6Aw7DwY9MjGSs7hv,375,eaadcb65fcf114a8ce3236c46f65d8d0e0c011b4dd2dba6fdca4018579bd110c
16mx776NitsLCrLfsH7MpGXFeKufXNJDyX,275,33644e98d8c2c1add0c5f74a32deb29c3678bdfbf14a50f88855e1d536a3c66a
1PPKEnESqiojwFJBLqzAcPgUX2LTWfoX2Z,75,d9dbbbd778fd67738b294d196045325b223a6c151ac1b868540b042bce5a22b0
1FmsRccfTWbkLNPdivfESYo3TdhSCKJEFA,100,79c47fb1faaff2f3e1ff82695cf541629ba640a18fa82d4186914c5838eb0472
16EWAKGSPAexwVW2aaDRy8Dg5uGCP7UV9L,125,7055340cb91c657a3b77da7b0df7aef11ea889bffc78ec572b18900a984a6d3b
12kfvBjFtaP4rRjYuD9ZBF8xV2iBorwQNa,25,91565baa9ec6347b8b9d41caba1a33fb6d645cbecbe4f0610a304fe531514710
12gQWf4TskSKcXABLXWtSM8WpKrTTU7vq3,25,445abdc4d7ce255d721e59843434ea731d32a3f5ff4456ebf3da7643f4dc830e
13GquVDtpxadunyatBUQE16NfzzVDD2yzV,25,fb62eeab7899e2de748e87f30baf4272a545de8346f763f1efdfc82a8c9d5604
1EvMem19axRQB4CoYsUHznnVQ9JV1wr87v,100,20e7bd4cc2e18fe857879b692523c7127b48316004b15b4dc09bccf51efa1d26
1G4QKPRkDWYr4oZDhK44v47aW6JSqqePAg,25,625f8e3763a34f5c71b8313d1ab8c8fe170fe8122080651b15560f7f28849734
1QAKb1BC91ZbxBjBdn3NeSTN1XSKvpweXG,125,554c3983a7a75a18a10064df3ce51c93ffed782c76ca0ce924568e8a23f518d0
1DCAVrHaTht8rjC2zzANYMpvFqum9mQCxr,125,63ee3fc42ec6304a3d6c750d495114f138fbefe68fef63814eca6e0fd8cf344f
1HgwK5J8JrYRNTEpo9hfSYfxCgLjH5QWr5,150,01a684eb21dcaae6c65407ffba170ddf25013dcb84fd73c6bac4e6935901b265
1NX6bRqoqhUqqJ35EMaMnmmnLtPiF6Mm7m,125,a71ac58e7c8d615268f0442737e7382f3a46495f52cc0add5b780ccfdf1cbb6a
1NVzSvZwKrcNnckwoMjHyhVxzFXq5cj4P3,100,b9bef3bc0a11044fda879594f1a0dc9b5f8ee11a26e64cdb891b1d73f22f4e23
1GUiir3MZFoe78fwVD5LXtort8rh6MHsxV,150,e9de852a1cf3ab38250be927dcfd05434db2bcda1a8c7d1670ad6acf7b4df35f
1FyWuxEtELppKKKUTvfHD2UUuMzUuNmq4t,50,79351e1b65bc5101b85e1d3b3206a2604c14567970c6876c911159d98b5db801
17bdcTJf34qYSEj7moYevxLfyWeDYNkm1k,50,6a46cad10923d187fa6bab24da2badc5aacae0320f4987b23454012ef8834cd6
1KPUh3NbHiFmNikXe8yxBcUEk5vGJw9KKe,1050,0861be3c53f9567a72709265c70fce8c703849683e3fa6e119dbbb8849e01bad
159S8HBVC735RjHWRBxQW6hpday3tU9ATK,50,d3bdad9e30d4e3b561a47c733607950e75e320e2cbfb67199d305836a9d4db76
1JBerPTQeHFha58ojAvmZQo7A8Lb6eezNS,100,bd577b8e72cc1a91b4cc132ce49adba008d9296835c9a31ef9624510980d8ea5
1NvFtcev1ondn47HQyUuAoHDnhWTMzKwkj,175,d05fcae46e6120ab3b73898c1b45581ad854edfd90aa15ebdfeb5677384b2dcd
1Ea7svXE6uRjvw9aYTkwwzjWVkxsK6B8sS,700,b46ac9bbaa7c93e141ec461356e803a694a6c76afb8d1094f2bb97aabac3a7ec
1LKdmdPtsdB7qkFURfVk275WMgUKDWneG,775,5bb4b0507601920eab42aadf205959dba1fe0739fe92159d1d2ae597bfd1c587
1GCo9j2sQ18sQt9eSxyUDVusj5QikKGhoH,675,855471adc114d5f8ce72ea30624e5ae337d39484ac3b4102e29db9ed3b103838
19T1hLZKZsRTiMT71YdBuzC3owRojaCDQo,600,be2a92c2135044b536b116a2eeb6ce265f0e2ad57ca87d624ef05ed156b5d290
1DG8ZNZi4YDujHFJMAgKwNMqQ4pN1QkGmT,725,335be13444de6c9ef08896a54d84b5aeeaf43d78ff7839121c6d39c11a3b1a5f
1CsdAkWkAeRmwQqbHDyMfVG4ioUGZTQmh,25,53fc26f36f766341dc25b0fe3d84c9e15894e8e5f94524a512320b9731553f1e
1NfChMjwrvS1xisJVFPHPXwwnrYY7PpMyF,25,c4f99dcd52c84461bfcffa94c42187af3eddb64799ff283019488432ac687f5c
134jtLykrwBXvmeEA36LdnTdyNQmgWouhC,25,ed3e879b471477a1efc5f3ffc0df8657499170cf77461407ab90cff51149d300
1G5234vgxepVgoV7wospi9TQQwgGpvBy5M,25,ef152a771b01f2462c0487ba1263709aa3a3f5d479d8869f3aa66c3b4b6ccbb9
1LCQM23cF61mD2A2PeVWYLdG4wd2ytYYpw,25,29ca0350b5b717d0beec77033f76f553b223ba884aa33f286f11efeb8125f052
1NYxkBHozV1QjgZyv1ZmgBoR9oWGk66dnM,25,682f02b6a0af86b10ad720a0084d60ab6cac7e3406b60ac15ad13a4dbf7aa860
1F3MYP6skFtR392mUFGDWakjUzF5driPFh,25,809beb0e2b4f90eee6c1e09deb1de4239f9bf03c12971f976d85f3a22076b4aa
1M1w1Q4VTSRB4QMDsUH9uTUEKZP7cnqEfJ,25,ce2be86c0cfc2f4250afd03979d9b92f063cc15fe7c2feb1716f11b5b4f405e5
1FqQAWEgM2h9fZspmX1XH2cm8iBMP9WDrp,50,d32f6ea2646c78b5d416eefe317aa0078df5f73fd084843f97308396e8096127
1DJuxW7znomczDVpqCuYCy5qWqFnVHwZQp,50,e5655105c2c68a7f71f0fa65d89ca07ea6260fea0bf626542b791898095dbdaa
15uvVG39X1aBiZ1UcZYA1itw5t23oyCZu9,75,8d8f0ee74c87fee235fb90c980d87cd8c5becd68f1cd0b054b8b934f75b175b4
14Jk1ew97wfkCzKUXK1usooX4jvUQjUfcP,25,8433af69ec7eeb66ce45e3761acdef60f017bdb3b52dcac833cdc258365f4ab5
18Ycymnbn7QRoXhmjzKughTC6ELTTVBXR9,25,076817e61a01a7d8889908d765266646c5110db3b868ae7b04306783c0f5a3af
1AaPvdPrgkUnpKh5Mg4nVMfK9YmP1dZyPj,25,9dcf24ef708d57b48b356b0f51aabc10462c0f428753f054b357d5f9fe24ab7e
1BPeXh2C896LbCfyj2hg95eS9NdKajQktn,50,02d21e41679c033035e9d95fceafd6955e669764dc355c29849fff7a6881823c
15fBBDDWRFMXuy3qFzU4BnkyBuweFCnvjS,25,3194436f3f13b7317512be8e9480627c9a9842bc91ca8548130540bb7e4ebd92
13EdjxTdiLRLaZStEcYKZtKMYH2CriXuKV,50,df2305ff4f6b1ab77283257bde69c3a7dfc033852799891717cfb991fb5d44d6
13tmUydkyV4amyacJPy8wQhKvFWZTCHMwC,25,9dfc8d41da6054bd950f9c06a2a9fc3c2f1ba401318cb5cd130781a50e4370b5
146rKTnnmya8ko9o2oA6B2CqxTASK7NtkK,50,62a2a816a37f282313d66e09ff87aea929bbc5cdd4939fad49821f751a284ffd
12kxBwwivxXLHA4AHGaPTgP1yGg1i3sofc,50,4f75471bead3e41bdf63c6200f4954043705578d40ce1515f464cad8b56f9a3f
1LNp1jmua9MZsMdyeJjP5WnVqDn54UXUxm,25,f566ba2bdc362ffa6cb53a4b6506136a7ce8436f4637a74c83b2fde248fe8b9c
1Ej6Ww3KDieQY1gMq5b4Vk3vFc6TQ5XF7Z,675,8baea12f44198e14c8f18b31e6eef69bf83582c17472b38961d0574f522518a3
1G7ZJ9CNvxyR6fjVqoC3911QaLzrL1jP9q,500,a56b286621d5fde947df30054ed2424edd0aafdfb371d4812be638bbfc99e8b8
1NaSt9xVpRnAJj9Dd93gCFujxATJAYRdcB,25,8fc7514f2f9806e0c9bc049abcbad262a61ce3498d5d85229889d6b5c92c0bbd
1C1QvSBU9XrV9U6eqAuXGB2YztAXqsdtd4,800,393f6c2736346d3b1e1c2811abd935b78d0a73271f6e9894e0f0ea6d3268229a
14zPDAfXVrcuPLkfbUhc6xo4ExGq1FMgvG,675,2da3fdd02ce74690f043501ca66f359e32e2b79bb73b960c9ba3cc0fd9f7b285
1Mm1KYaHehKf8UTcab6rJPJSUdmJfRhQ5A,125,4018eff9848f75f845426fb1130390c1e77ca452fa7205d336f2e713bdbbbef8
1J6CzVLdHq9QmiMTi7WLht14KhxoUs9Skk,725,2c2dc6e6c5c4bed04fda05bd352895e7c79e745a53c1d71c1a71488a3ba89820
1AC99ZDHN9D7GzWt9hzSyDC8woymLVN62B,525,f25f8d1643bc250e5b00bd96ff86e7f6285a26f1600a5d41517813f170ef4948
1CkDNJvroZ55zvLiezGnWgKZvWJtMiF2Hm,100,9387292cdaa40d2e46e94062fd5e1740c845499eae680553bbcb43bc3456462d
1KUq7TadUCwzZ723QGgy7VCYeXqvHtDp8G,192.38274162,a720d15be3cfb3f0c9f3ec488eb177eb5d2cbaba55bfdff262672dad79dcb199
1539EcRDdDmsDut413SnwPWWP1u2fSARNV,25,a47dd4cc0caa8b53ab8fe46e1f8d83103550e88798e8c702a8c51a0f7d9bfe45
1F4Bgeb7XfEcsmuL1nGozPta9tZmTcpLd6,500,dcc4edfce72f1914bd912afe0654a486173630e56f23b3be097c1184adc3ade0
1KdBqaBAd7BoXDhLv2kbrSvS74o2RpiiZa,75,9a2fe03305297cafb59591521b9ba181d157d250e0b6de0f0bc33c63c2550cab
18u9eobPLmKbQQLajxvRbiv81XCdAQoQv6,525,5a769665f306608b9410bbaf80d4ec4dbf9ffb3b0092c715337dc0fc2dc2e3e4
1KDwgcSELHRiG7YFbEtzJxQBkdADJT3Rxy,350,9d80fb2893c6bd7a0969ccaae012ff2a62dc9d3cc1466fc5a132b4be542d9d46
1PypMZ9JAxM2UZKDxDCq1AEtgDpxqR1Rxp,525,4728f341430ffcc48113e4f4f7579a494ab3ae88ba61923c3bee1e2c50e50baf
17GD7kSiCgUbrTjh4k8dTcsaPAwb5e79GN,700,6e1ebe1a7984c8972310975fd1bfa7382bf3b2cd85a87e08f9dc5d048126caec
1Ebggt2YQsEWPLghemTHUkWPhJEvm16Auy,125,18559a5dc6d186f5d9c2cbc339ba07fcb71ae38d55d4e097e073658957392e86
16QjhsKpEqahXjzgNCV4Mic326UA8vepNp,375,9c07de5d32cd1f60a6ed7c684b0f31fe0a0a116144e9d669d5224377887748e8
1N5CxbYLtJKwseGYovqpUyvdRkvweh2T6q,75,cafbb9f12dc2bee72ce41256aec309eeef75d76cf740742b4892380f3a1581df
17fJZHmRiY3qTSMVw7DWwJttd44YfJuqJL,25,4c0b74096e57063f1b246f4aa96a484715fc2408cd1d9765518265b4c2d434a8
16QW4e7iwptd5F3P7jDFpUrX6oXhyGaiQm,25,1a16842d18680e43b36030b25b5e61bab1371711c66ace7710dddaca7f707fc6
114pFAA7iXpucwmSSNSEFeriDkk2vXnwNk,75,1dea14ea1f24675da03cd393272e5ffedfefc6dc3b673b2f8d794e0389214006
1FKoRwoJiYC7PnDpXbQT13ABCZ1ga3JAoH,25,f51a241b5c699aa7354cc48635a5232f489628419c4bd3c5960acf3473513962
13WMHt84VLJsxgn2diAMWzXzeypkpXw1m8,25,160b44bd7ed66781e1bb53afa37ba5079530a8796808d37fd5d6062f6f15feb9
1Hvr1vmdZhV6oAZwv9UdF6FhA17g593VAj,25,63cd445dfd9545b7741c4e451e68d6cee1a62ed60351701f7f741d42e71e67bc
15X3MMr5BvmpqC9fkAQzM7owJNuFeCU3MU,25,e8fec42e55899472f3d2f419cb8245a508218e55189e227f91230de546ffb213
1FBQMXxkPVpvb123TVCrzvjngBdELvG4m4,50,7f5a8079bfa6b3b1385b3ba88c81c14a6966243aab4bfe58f869cef492b9425b
1GAtLi1XQ5ehKaVof3iKHy4A2qcM94P6Po,50,0767ade42538afd41b9a6796edc23328ac0cb2604f07a4c2a4208b1a2e3911b5
142ogjdkwBeA1RbBWtgGxZUtvrDQGDXLvT,50,3ed3a6e19bd149e6824ec961a094ef6553b5ba10607bc146edd0e62082fb9e0d
1AbyUjMoWoTRUk87oLHK4UaJD2rNyPyf5G,475,c1631adb3e603c332dd9d2499eaa473265b00174c48ed986612278960e9fe1d0
12S2S39rBpk8nhQNrddCS6grifdLTChHM9,25,9ee487f967cda1cb4860820d81dacdfef7f66dfc40a6b60485c81ebffad15f2d
1DGPvzkYySZpW51vb4NEFd1MatxCmYAQXv,25,ad01be6fcfaec2da232a2bde5829403538f68464b31cafc05c282ae219d08b0d
1zvTmeAd4wvdPMGHZuwnhd98Kd16Yd26W,25,12c8e28591d7960ae1b9600e50161535f7d819c18cd0fafb732c1724735dc660
1Kht2qKEW4h4NBGiXJRewHuxEM4f3oPLoA,25,a72c1fddb3689c6f7036ba830afd5d2adb145200623eac1b6e4ae0dea9e62f5e
1JPyEfgXKr5wRbh95RHUHMydb6dx2zFuvs,25,a241d48888f899de67b62f6d589ed99b80647ce0ae348a0f44575c2538395a4c
1JmBBbyXTsKCh3YLDBoLoA3NjVtLXN6U2E,25,96e13617294ad14d67bb707253a1da76fd07165278e7cbb90b1407ce0a4d1edf
1Bfk6isfvEfPW6Q8XHBnTV2GbRE8UE5aYz,25,155a5b3f9306a8df0d4a1549615411dbdd820bdf3bfd9b81bf32a2825e83806c
1Acm1oYu64jqDTDDdG54EgqiMEPYhJaZrn,25,42e846603de2e2b2e05c7db453aaf405b2f268eab2a3a0e0748916717c0cce23
15dCz5MxFvGbvL9Hyjh6t9di5WPT8UbzF8,25,4d0e10aa206e17f7b66a0eac610cb6cfea259774b124ca9892b36f351a84159d
193gUY3vB4TxAA3Bi4TLQsKqZ2ri2Mb68c,50,f3d01751a1bb8c2c82b25999311648909202822a505020771a02ee162d82f492
19HAprsWGXbYiz28mELUouvXaaWmqvV2Rb,25,5406a24764a2fc030bef904cbd610e4c2da8b49ca232800e580d772e52997bf7
196EXsP62FYK2fDAM4ULEtEQDZcwNqfxJe,25,f82951459f5983fef0bef3a34bda6d43b2ac065ec69a1a9609d4774b5ca3fc4d
1GNxeDaoh8HqAdKa6QrvPECAtzpYHXntk6,50,f2b2c9a2cc6ec70f766e6e19083e8251f0fc798d2ac149fa6ec8afc1772f25da
1B6pFZuCxyb1Dvh8f8wViwRCvDcHFwJCZ7,50,67a05ce65676968ef06540e956abd66c6f37461520467f86946e271bf8216fb9
1GCebZ57DbytE5QUPFY7KSw4jg8DXmY4Pa,25,50dee09ce0dc3e2d5660aed81c415ed21f2ea5d1521b88b00c8fb47dff1d2145
1LWNGmiKfysf8gDfBNpapVptFUEbZsv5M4,25,319358a80361e8e7ecbd08e73409c58a498e7c58d7bd61feead2471444953a1b
16xgfSPoLygPyjPfP6hwBtQx8UDY1xfNo4,50
1KTo96CPm5ox7s7zoy7ghyYLNgnJ6vzaKy,25
18XCL1pw1z9R2WegXjJ34gins95ZuXuZjB,25
1GbaQmxiEoAAXXhuyGxUXTqKA43oftyXSf,25
16D3RRTiS1Bi9mDjRzRsUBRY7x5fZ84Dwi,25
159Votg1kWi5PqUGTGQb1kHCiKQTwq59HR,50
1AkLxd8qBgVHSUpUiUEHmbTCnTDiqgrUCH,25
1AqzEbwHT92cQomLVhN2s7iFDZXrxjYtcb,25
12SAtFKdS3qPvy1tYwGm8CqCssguSRUDY6,25
183Sj8tQde57cmfB7ZNJP7A1mXxB7Zbmfa,25
1L2cWsZkYtbfG66qveEPiixjrDU2FuJXub,25
1NSkRSC7JpdFZ5XSf9etxcxaF3pezsDhaU,25
1LwMMXEq8MiqPuYmfQBhjRrqkd9XRqQfU3,25
1P8Zd5RRz2ZtxVr5ZztbF6DtZfUu5bTpNj,25
12JCBYATUxcmtSdYefxEVuFHkuLimf3eNg,25
18BsUK9x6HH8W3VSVK3EwVE4vBoUHSVtz5,25
1D1BHwxUCs9YGvrjJRysYUEXc8xWSeTRVU,775
192xHNd1unpuzJyy4XwxATNZPH6fKaifKe,25
14ofZHR1ya4bwp3NdxiTjXyeFhpQX92Fjp,2025
1Ag9ktPn2nRnQUS2367WoVTuchmMcL3hwx,25
1NSaz9zGQjdyHZfCHXvkBisUo8YPUZZHTL,1212.75004474
1EEiuKbcPkPoixVUcBh7S1A8UvZsw4AWPA,12.25000045
15KqGea9dSSNJDkS6HCyQrL9MqANxNJVFJ,395951.06071303
1EnmHVdBHNEvgM6xxowYAYvQJtanyWs5o1,2400
1FyDCmiZbMTvSWHXabuhez7FKuPfv1t1gm,3300
19HJPGYHioU3UpJmCbyyTiau8iLavx8mm6,354.42943635
1Jm8JjoZux7w3WFVcMWrZJtRsDrqvsC1WX,11.9418592
1BX9LdD3AGRN2qRz35xYQhqu8WtwvR9Hg9,1.27295709
1MDWSRcGDRX88Y99VQfJD1MZEPvUNf6hXk,1501.98656535
1K1e9vVYfyQSvXTVYWEJeyKy6Gmfyi5dxd,1200.0017644
1H67z6fEAmKyphrU5yyYPSinxzvxdEwfDi,61.30430877
1En7S3PaCs94RDuNvYQacKeBYBmUCh1N9R,4181.9997288
15cZWeTytn4HdJbNjkMBxyodvkrcaSo7Mb,44612.69
157mT22X2zEZ4WYQZW35A2EQX4mM6N8dyL,3999
1B71JNZftkGNwTgtWQkRjtt14uCEPbevrf,13330.0011548
19rM5jgNTRPa2j3tdEBQXSvYmBG9Tj939t,3332.5
1Pc54YiFgK6jcsGoXjzN3yjdDvz86Ykyfu,3985.6701548
1Nq4eTAoexu9dC8kDykNfjCEYxm8Ph97NH,8509.9999096
1GC3h7YYYfu9HKh4tSrosbzqorZ2YcP3AJ,6000
1DPSgx7n8Q9ZvbH9ZABimm79xXAPUNfFPe,4621.65
1BNseGgd1DpKWGbKv4XtGtyLF7EHVybuST,7797.9999548
1Km6aPwYfaE9LdpZ8LyY2iPiXQNHuGRCeB,1957.9717045
1CMZcnsZytwcj1kq9D1oxQF6tDWfYhvvrX,13330
1Hx31Nb6Uw6neHVJ3ELiRsPXDARKvd6NoB,1333
1GccCdoL1uBtEosxnu75a9vj6Wise8YFNH,13330
1JgVNVvCU8kmFSur419SE4BxTEM8nw5RKy,7.3897756
1Ao2oPpxnqHgL59j3toAS1voiu1Npq3jT2,967.48903357
1LxRZQ148mEsKP4ahVVyKGAdQAPbHtLc4g,15500.37305746
1CcCmkANP1B91C3yrLa6HUN6WXZCqmAdsL,167750
1GCh3WdqWZiPZJKhPbpxDvdZWX5kxABeZa,1320
1NDzB8oDwbmkaAsFnZ2uAH4U3wNMoL33uP,4067
1JrdTPDyA1nAeLzR5hoGqLgju3jAR8CaYT,1199.9999616
1CPztWLuwhxwvCUDCYxu5xjDjd4DioUkza,3599.9999548
1HQM6WzTk6abXqzohZYApDoRS2UFNQ9Dek,1229.9999096
1F4R9U8EXWsTmw8dwgMcPmethGH1fy4wx5,399.9999548
1CcLMxXfpfv8KXCiwzDZs4QiiiCtnZ5mP6,799.9999548
1DyWYxk15wKXsz8WgoxFdbyKYnYZhaEY96,399.9999548
1KxYq19YyQ2hV1rxKcPNxEUMABAXohWcKP,399.9999548
1CpdL36yomvph9EmB39erkzszBLDYW9Y9G,440.0011548
1KiJfLWdCMW1necwBdqJswDxxTHtRjGgZG,384.9999096
1KZyK4Nzcv9ezPFJyJakhrKK93ULzYR4kr,4280.0011548
1oF5UYL8pGfadA2qE1DnEooYRVbhQEKQh,1379
1C2PtJqfRg98J4pHdyGTj2BqTvDBbwE6AV,460
1QKG1L6yiZXbC4RZDKWnu3Q6eVoim2uFL,1010.10473828
12jLghxWkS1nuVa9JbbL8t6ffgUVS5Xfe6,3.42488775
1M8MEeeg1VrAthuvYNHQUGWud32mq1fokU,30240.0011548
19z1s3d4kdBoAk4Ao98QnCKeirchCpqv8X,751.00119999
1AZYL1ktC3jUpecp3UT44iFbSRqrADAR4T,22501.1009808
16SUgNqNUCahEJEVE8YkbMvcxWUnq7nDSc,220.00115468
1MJ7eVYaEkKWHZ1vartbWnrV5A5mtyTKrP,7000.00110947
1JKASGwwe4mTUmn2Cr1WYzFiQzW9Cgtzfx,420.001
1GhD9znYy66hy2krqLd5RD3AFDizhuiPNS,799.9999548
155nJkYCtGR7W1WqhbWNYy1mrY1AZo4AWx,399.9999548
1JHjQLQPgTTGcwM841KjatheTCHpFB8yy7,420
1DX5HyWWP2iaLa4gewSnrUPDrtye3gBH4G,4400.01
1JCTCEH7Qrdr8WPFN4r4G9LX7y9qj12BBc,12960.0011548
1KAzB3LtBgehcXfmd3XGbpBZUUZW1YpBaT,78.4997896
1Gbm7ype4RP5kikV4saFEtfmdMRDGgj5tx,880
1DNYnPFhmjczryMkmeUvDARnTbRu3AdfYp,199.9999164
1Bbgam7ZZaBjyjqTUyuG1dFq4YrAQjzrqk,50000
13oyX9SViLxUk7JQxR7j7pnhSAhDrn1HRb,50000
1FXPeEZCNejEEm7Cb6iHYvGBNFbzmb7PXt,3700
1MjqbTKAApBSqCAqo8mGyz5RGgz7BG52um,2875
1QFMFBSCpULZ3dhYwAQG35ZfRgw8NVLCbs,3159.40882265
1EPjjJt2vZoLDAYxvMB2rVgES9RjSv8GyL,5256
19bkG6CnGjnnQ5qAUwfCf33XxXTefH5kJs,399.9999548
